Date,Action,Reward,Cumulative_Reward,Portfolio_Value,Stock_Price,Position
2016-07-10,0,-0.19862863956661994,31.533297341472867,31106.450000000004,2410.0,10
2016-07-11,1,-0.020455740317770536,31.512841601155095,30806.450000000004,2380.0,10
2016-07-12,0,-0.31418932070970307,31.198652280445394,30506.450000000004,2350.0,10
2016-07-13,1,-0.034642210289340544,31.164010070156053,30006.450000000004,2300.0,10
2016-07-14,1,0.08491832734392901,31.24892839749998,31206.450000000004,2420.0,10
2016-07-19,1,-0.1626763877420674,31.086252009757914,28786.450000000004,2178.0,10
2016-07-20,0,0.5426889565597226,31.628940966317636,27206.450000000004,2020.0,10
2016-07-21,0,0.3770671966061451,32.006008162923784,28106.450000000004,2110.0,10
2016-07-25,1,0.03735570834048989,32.043363871264276,28606.450000000004,2160.0,10
2016-07-26,0,0.21088563143347866,32.25424950269775,29006.450000000004,2200.0,10
2016-07-27,1,0.0217917276350212,32.27604123033277,29306.450000000004,2230.0,10
2016-07-28,0,0.12597980693628397,32.40202103726906,29306.450000000004,2230.0,10
2016-07-31,0,-0.36524934467399406,32.03677169259507,29506.450000000004,2250.0,10
2016-08-01,1,-0.042759531417138494,31.994012161177928,28906.450000000004,2190.0,10
2016-08-02,1,-0.028319160225287864,31.96569300095264,28516.450000000004,2151.0,10
2016-08-03,1,-0.019113530986018163,31.946579469966622,28256.450000000004,2125.0,10
2016-08-04,0,0.5138372946605203,32.46041676462714,27806.450000000004,2080.0,10
2016-08-07,0,-0.47801821565863345,31.982398548968508,28606.450000000004,2160.0,10
2016-08-08,1,-0.0584772273944911,31.923921321574017,27806.450000000004,2080.0,10
2016-08-10,1,0.045261689760844055,31.969183011334863,28406.450000000004,2140.0,10
2016-08-11,0,-0.29147467450092257,31.67770833683394,28126.450000000004,2112.0,10
2016-08-14,1,-0.03121366347718235,31.64649467335676,27706.450000000004,2070.0,10
2016-08-15,1,-0.045117987685071095,31.60137668567169,27106.450000000004,2010.0,10
2016-08-16,1,0.03853536449985622,31.639912050171546,27606.450000000004,2060.0,10
2016-08-17,0,-0.20283442893274994,31.437077621238796,27606.450000000004,2060.0,10
2016-08-21,0,-0.4944614971975937,30.9426161240412,27306.450000000004,2030.0,10
2016-08-22,1,-0.053255545175642544,30.88936057886556,26606.450000000004,1960.0,10
2016-08-23,0,0.5620994003264337,31.451459979191995,26756.450000000004,1975.0,10
2016-08-24,1,0.06165062177708013,31.513110600969075,27546.450000000004,2054.0,10
2016-08-28,0,1.028545241777449,32.54165584274652,27546.450000000004,2054.0,10
2016-08-29,0,0.026459755829021016,32.568115598575545,29066.450000000004,2206.0,10
2016-08-30,0,-0.24630518844577126,32.32181041012977,28986.450000000004,2198.0,10
2016-08-31,1,-0.027527079645206277,32.29428333048457,28606.450000000004,2160.0,10
2016-09-01,1,0.025734103480388605,32.320017433964956,28956.450000000004,2195.0,10
2016-09-03,1,-0.007260568659172795,32.312756865305786,28856.450000000004,2185.0,10
2016-09-04,1,0.0,32.312756865305786,28856.450000000004,2185.0,10
2016-09-05,1,0.010936259637377847,32.32369312494316,29006.450000000004,2200.0,10
2016-09-06,1,-0.0072496973354872485,32.31644342760767,28906.450000000004,2190.0,10
2016-09-07,0,-0.1387716232764699,32.177671804331204,28706.450000000004,2170.0,10
2016-09-08,1,-0.014622274301887344,32.16304953002932,28506.450000000004,2150.0,10
2016-09-11,0,0.26353936673050293,32.426588896759824,28246.450000000004,2124.0,10
2016-09-12,0,-0.0826160748553841,32.34397282190444,28666.450000000004,2166.0,10
2016-09-14,1,-0.011714067292265214,32.33225875461217,28506.450000000004,2150.0,10
2016-09-18,1,0.11110744410391991,32.44336619871609,30006.450000000004,2300.0,10
2016-09-20,1,-0.03513461364510015,32.40823158507099,29506.450000000004,2250.0,10
2016-09-21,1,0.02146822050466063,32.42969980557565,29806.450000000004,2280.0,10
2016-09-22,1,-0.01839703112968683,32.411302774445964,29546.450000000004,2254.0,10
2016-09-25,1,-0.12301699040699847,32.28828578403897,27806.450000000004,2080.0,10
2016-09-26,1,0.015810860985125495,32.304096645024096,28016.450000000004,2101.0,10
2016-09-27,0,0.38837718153971706,32.69247382656381,27706.450000000004,2070.0,10
2016-09-28,0,-1.3628485816858036,31.32962524487801,28306.450000000004,2130.0,10
2016-09-29,0,-1.3758931543374475,29.953732090540562,26176.450000000004,1917.0,10
2016-10-02,0,0.13543931720382316,30.089171407744384,24406.450000000004,1740.0,10
2016-10-03,0,-0.13075484562634376,29.95841656211804,24696.450000000004,1769.0,10
2016-10-04,0,0.2628698076392983,30.221286369757337,24506.450000000004,1750.0,10
2016-10-05,0,-0.2414130633666821,29.979873306390655,24856.450000000004,1785.0,10
2016-10-18,0,-0.4558056696308574,29.524067636759796,24516.450000000004,1751.0,10
2016-10-19,0,0.20991123882649868,29.733978875586295,23956.450000000004,1695.0,10
2016-10-20,0,0.2860482344013634,30.02002710998766,24256.450000000004,1725.0,10
2016-10-23,0,-0.20633178078161796,29.81369532920604,24596.450000000004,1759.0,10
2016-10-25,0,-0.2528133672648039,29.560881961941238,24306.450000000004,1730.0,10
2016-10-26,1,-0.02522038194278423,29.535661579998454,24006.450000000004,1700.0,10
2016-10-27,0,0.5526405430733694,30.088302123071824,24006.450000000004,1700.0,10
2016-11-03,0,0.20181924869933204,30.290121371771157,24696.450000000004,1769.0,10
2016-11-07,0,-0.4476338288639297,29.84248754290723,24906.450000000004,1790.0,10
2016-11-08,0,-0.3484738701776468,29.494013672729583,24306.450000000004,1730.0,10
2016-11-09,0,0.8945025429530951,30.388516215682678,23906.450000000004,1690.0,10
2016-11-10,0,0.2706965584191802,30.659212774101857,25046.450000000004,1804.0,10
2016-11-13,0,-0.2178470596431139,30.441365714458744,25316.450000000004,1831.0,10
2016-11-14,1,-0.025191520777337252,30.416174193681407,25006.450000000004,1800.0,10
2016-11-15,1,-0.20911587620634672,30.20705831747506,22406.450000000004,1540.0,10
2016-11-16,0,-0.4934990586905668,29.713559258784493,22256.450000000004,1525.0,10
2016-11-17,0,-0.805633684483168,28.907925574301323,21706.450000000004,1470.0,10
2016-11-20,0,-0.1477602049177917,28.760165369383532,20856.450000000004,1385.0,10
2016-11-21,0,0.18647534525927834,28.94664071464281,20756.450000000004,1375.0,10
2016-11-22,0,-0.32041569589069746,28.626225018752113,20956.450000000004,1395.0,10
2016-11-23,0,-0.31408496261654456,28.31214005613557,20606.450000000004,1360.0,10
2016-11-24,0,-0.7626922012962052,27.549447854839364,20306.450000000004,1330.0,10
2016-11-27,1,-0.0725023174613741,27.47694553737799,19556.450000000004,1255.0,10
2016-11-28,0,1.3326839632853744,28.809629500663362,19946.450000000004,1294.0,10
2016-11-29,0,0.2451212670032864,29.05475076766665,21236.450000000004,1423.0,10
2016-11-30,0,0.08478580907146109,29.139536576738113,21406.450000000004,1440.0,10
2016-12-01,0,-0.5294298584970344,28.610106718241077,21486.450000000004,1448.0,10
2016-12-04,0,-0.22685327084804302,28.383253447393034,20906.450000000004,1390.0,10
2016-12-05,0,0.27744766564923745,28.660701113042272,20706.450000000004,1370.0,10
2016-12-06,0,0.009760366054610014,28.670461479096883,21006.450000000004,1400.0,10
2016-12-07,0,-0.21907622507717958,28.4513852540197,20996.450000000004,1399.0,10
2016-12-08,0,-0.21685762899672434,28.234527625022977,20766.450000000004,1376.0,10
2016-12-11,0,-0.5306461767057972,27.70388144831718,20556.450000000004,1355.0,10
2016-12-12,0,0.5518936721407484,28.25577512045793,20026.450000000004,1302.0,10
2016-12-15,0,-0.10767012528546287,28.148104995172467,20606.450000000004,1360.0,10
2016-12-18,0,-0.4025985849690003,27.74550641020347,20456.450000000004,1345.0,10
2016-12-19,0,-0.055995984927799294,27.689510425275667,20056.450000000004,1305.0,10
2016-12-20,0,0.018245209666036377,27.707755634941705,20026.450000000004,1302.0,10
2016-12-21,0,0.2233471073282585,27.931102742269964,20046.450000000004,1304.0,10
2016-12-22,0,-0.9883997532985122,26.94270298897145,20266.450000000004,1326.0,10
2016-12-26,1,-0.0974530954795695,26.845249893491882,19256.450000000004,1225.0,10
2016-12-27,0,0.3641606143046388,27.20941050779652,19306.450000000004,1230.0,10
2016-12-29,0,-0.018394629949946353,27.191015877846574,19646.450000000004,1264.0,10
2017-01-01,0,0.36109831336565673,27.55211419121223,19606.450000000004,1260.0,10
2017-01-02,0,-0.5751751542922727,26.97693903691996,19956.450000000004,1295.0,10
2017-01-03,0,0.014235406559188882,26.991174443479146,19366.450000000004,1236.0,10
2017-01-04,1,0.0050619149612721,26.996236358440417,19416.450000000004,1241.0,10
2017-01-05,0,0.07772684512749935,27.073963203567917,19646.450000000004,1264.0,10
2017-01-08,0,0.4168795626602761,27.490842766228194,19706.450000000004,1270.0,10
2017-01-09,0,0.2780226559207839,27.768865422148977,20106.450000000004,1310.0,10
2017-01-10,0,-0.2505851271477184,27.518280295001258,20356.450000000004,1335.0,10
2017-01-11,0,-0.24896129745506354,27.269318997546193,20086.450000000004,1308.0,10
2017-01-12,0,-0.27053797395846163,26.998781023587732,19856.450000000004,1285.0,10
2017-01-16,0,0.5445254299882125,27.543306453575944,19606.450000000004,1260.0,10
2017-01-17,1,0.05441483238959871,27.597721285965545,20146.450000000004,1314.0,10
2017-01-18,0,-0.2208381563410021,27.37688312962454,20016.450000000004,1301.0,10
2017-01-19,0,-0.024026981151917308,27.352856148472625,19806.450000000004,1280.0,10
2017-01-22,0,-0.1956326211748271,27.1572235272978,19796.450000000004,1279.0,10
2017-01-23,0,-0.22045995717237815,26.93676357012542,19606.450000000004,1260.0,10
2017-01-24,1,-0.019995837358322954,26.9167677327671,19406.450000000004,1240.0,10
2017-01-25,0,-0.1737404075617006,26.743027325205396,19206.450000000004,1220.0,10
2017-01-26,0,-0.2693648910626979,26.4736624341427,19056.450000000004,1205.0,10
2017-01-31,0,0.7191449824992499,27.192807416641948,18816.450000000004,1181.0,10
2017-02-01,0,-0.2049577809758285,26.98784963566612,19486.450000000004,1248.0,10
2017-02-02,1,-0.024097685269274933,26.963751950396844,19246.450000000004,1224.0,10
2017-02-05,0,0.13327209067711507,27.097024041073958,18966.450000000004,1196.0,10
2017-02-06,0,0.26788888400698635,27.364912925080944,19106.450000000004,1210.0,10
2017-02-08,1,0.02460487248106424,27.389517797562007,19346.450000000004,1234.0,10
2017-02-09,0,-0.38973562355520386,26.999782174006803,18906.450000000004,1190.0,10
2017-02-12,0,-0.21269217547540856,26.787089998531396,18576.450000000004,1157.0,10
2017-02-13,0,0.05614012696405949,26.843230125495456,18406.450000000004,1140.0,10
2017-02-14,1,0.006318075763567396,26.849548201259022,18466.450000000004,1146.0,10
2017-02-15,0,0.2178958534028529,27.067444054661877,19116.450000000004,1211.0,10
2017-02-16,0,0.7969220093063042,27.86436606396818,19276.450000000004,1227.0,10
2017-02-19,0,-0.4144772598819707,27.44988880408621,20016.450000000004,1301.0,10
2017-02-20,0,-0.07179755203064704,27.378091252055565,19556.450000000004,1255.0,10
2017-02-21,0,0.24830547131016367,27.62639672336573,19516.450000000004,1251.0,10
2017-02-22,0,-0.1896355755857246,27.436761147780004,19756.450000000004,1275.0,10
2017-02-23,1,-0.01987602514178841,27.416885122638217,19556.450000000004,1255.0,10
2017-02-26,0,0.14547392170400367,27.56235904434222,19166.450000000004,1216.0,10
2017-02-28,0,0.08507765765579561,27.647436701998014,19326.450000000004,1232.0,10
2017-03-01,0,0.046914888013345146,27.694351590011358,19396.450000000004,1239.0,10
2017-03-02,0,0.5912176646788883,28.285569254690245,19436.450000000004,1243.0,10
2017-03-05,0,-0.053239535240664035,28.23232971944958,19996.450000000004,1299.0,10
2017-03-06,1,-0.008870794828351616,28.22345892462123,19906.450000000004,1290.0,10
2017-03-07,1,-0.029603777132389222,28.19385514748884,19606.450000000004,1260.0,10
2017-03-09,1,0.029146947228409773,28.22300209471725,19896.450000000004,1289.0,10
2017-03-13,1,0.020845857872001345,28.24384795258925,20106.450000000004,1310.0,10
2017-03-14,1,-0.01471122821357002,28.229136724375678,19956.450000000004,1295.0,10
2017-03-15,1,0.004943291394118579,28.2340800157698,20006.450000000004,1300.0,10
2017-03-16,1,0.0,28.2340800157698,20006.450000000004,1300.0,10
2017-03-19,0,0.5319296519768345,28.766009667746633,20496.450000000004,1349.0,10
2017-03-20,1,0.049578530485371884,28.815588198232007,21006.450000000004,1400.0,10
2017-03-21,0,0.03245807756722548,28.84804627579923,22206.450000000004,1520.0,10
2017-03-22,1,-0.004533845168532588,28.8435124306307,22156.450000000004,1515.0,10
2017-03-23,1,-0.013614538451388079,28.82989789217931,22006.450000000004,1500.0,10
2017-03-26,1,0.07448433841649248,28.904382230595804,22816.450000000004,1581.0,10
2017-03-28,1,0.13348980158199067,29.037872032177795,24306.450000000004,1730.0,10
2017-03-29,1,-0.05030503311909869,28.987566999058696,23706.450000000004,1670.0,10
2017-03-30,1,0.004300604072375216,28.991867603131073,23756.450000000004,1675.0,10
2017-04-02,1,0.09941613053784751,29.09128373366892,24906.450000000004,1790.0,10
2017-04-03,1,-0.07133918294793382,29.019944550720986,24036.450000000004,1703.0,10
2017-04-04,0,-0.0665969709083078,28.95334757981268,24256.450000000004,1725.0,10
2017-04-06,1,-0.008430085719010846,28.94491749409367,24156.450000000004,1715.0,10
2017-04-09,1,0.029697185287468567,28.974614679381137,24506.450000000004,1750.0,10
2017-04-10,1,0.11717874128049562,29.09179342066163,25896.450000000004,1889.0,10
2017-04-11,0,0.048686612068215625,29.140480032729847,26806.450000000004,1980.0,10
2017-04-12,1,0.0,29.140480032729847,26806.450000000004,1980.0,10
2017-04-13,1,0.027196908396255236,29.167676941126103,27156.450000000004,2015.0,10
2017-04-16,1,-0.0534733463037827,29.11420359482232,26456.450000000004,1945.0,10
2017-04-18,1,-0.04298983521283857,29.07121375960948,25906.450000000004,1890.0,10
2017-04-19,1,0.0794518308997653,29.150665590509245,26896.450000000004,1989.0,10
2017-04-20,0,0.42311906964831547,29.57378466015756,26386.450000000004,1938.0,10
2017-04-23,0,-0.04315695431323294,29.530627705844328,27016.450000000004,2001.0,10
2017-04-24,1,-0.008469715806523979,29.522157990037805,26906.450000000004,1990.0,10
2017-04-25,1,0.0,29.522157990037805,26906.450000000004,1990.0,10
2017-04-26,1,0.00850945572838094,29.530667445766184,27016.450000000004,2001.0,10
2017-04-27,1,0.026242022971838735,29.556909468738024,27356.450000000004,2035.0,10
2017-04-30,1,-0.04482131185259067,29.512088156885433,26766.450000000004,1976.0,10
2017-05-02,1,0.014769782975685987,29.52685793986112,26956.450000000004,1995.0,10
2017-05-03,1,0.023193744347167988,29.550051684208288,27256.450000000004,2025.0,10
2017-05-04,0,-0.38827048319399254,29.161781201014296,27296.450000000004,2029.0,10
2017-05-07,0,0.16776668256385183,29.329547883578147,26726.450000000004,1972.0,10
2017-05-08,1,0.021803814592378287,29.351351698170525,27006.450000000004,2000.0,10
2017-05-09,1,-0.00770228730209208,29.343649410868434,26906.450000000004,1990.0,10
2017-05-11,1,0.01315473634158472,29.356804147210017,27076.450000000004,2007.0,10
2017-05-15,1,0.006668973012630906,29.363473120222647,27206.450000000004,2020.0,10
2017-05-16,1,-0.010199610711242155,29.353273509511403,27006.450000000004,2000.0,10
2017-05-17,1,-0.002568109039387143,29.350705400472016,26956.450000000004,1995.0,10
2017-05-18,1,-0.0077120638923347294,29.34299333657968,26806.450000000004,1980.0,10
2017-05-21,0,-0.24566269390227313,29.09733064267741,26906.450000000004,1990.0,10
2017-05-22,0,0.23642145081523813,29.33375209349265,26546.450000000004,1954.0,10
2017-05-23,1,0.018804130580416252,29.352556224073066,26906.450000000004,1990.0,10
2017-05-24,0,-0.11391203468150338,29.23864418939156,26986.450000000004,1998.0,10
2017-05-28,1,-0.008730909502788056,29.229913279888773,26816.450000000004,1981.0,10
2017-05-30,1,0.004653911654179562,29.234567191542954,26906.450000000004,1990.0,10
2017-05-31,1,-0.005150813130947973,29.229416378412004,26806.450000000004,1980.0,10
2017-06-01,1,-0.0051670965588373014,29.22424928185317,26706.450000000004,1970.0,10
2017-06-04,1,-0.002592486232071581,29.221656795621097,26656.450000000004,1965.0,10
2017-06-05,1,0.008839308647246833,29.230496104268344,26826.450000000004,1982.0,10
2017-06-06,1,0.030057389385474035,29.260553493653816,27406.450000000004,2040.0,10
2017-06-07,1,-0.024790719690533168,29.235762773963284,26916.450000000004,1991.0,10
2017-06-08,0,-0.09352016915370309,29.14224260480958,26736.450000000004,1973.0,10
2017-06-11,0,0.12791412847244962,29.270156733282032,26616.450000000004,1961.0,10
2017-06-12,1,0.009892730552571463,29.280049463834604,26806.450000000004,1980.0,10
2017-06-13,0,-0.007363710874084884,29.27268575296052,26526.450000000004,1952.0,10
2017-06-14,0,0.191808712184901,29.46449446514542,26536.450000000004,1953.0,10
2017-06-15,1,0.014100053178002912,29.478594518323423,26806.450000000004,1980.0,10
2017-06-18,1,-0.021145037058366536,29.457449481265055,26396.450000000004,1939.0,10
2017-06-19,0,-0.23883901452478853,29.218610466740266,26226.450000000004,1922.0,10
2017-06-20,0,0.26761083899439153,29.486221305734656,25906.450000000004,1890.0,10
2017-06-21,0,0.27864549479685896,29.764866800531514,26296.450000000004,1929.0,10
2017-06-22,1,0.018954689819322038,29.783821490350835,26656.450000000004,1965.0,10
2017-06-25,1,-0.007784827872891961,29.776036662477942,26506.450000000004,1950.0,10
2017-06-27,0,-0.15527975077061165,29.620756911707332,26756.450000000004,1975.0,10
2017-06-28,1,-0.012409582451068957,29.60834732925626,26516.450000000004,1951.0,10
2017-07-02,1,-0.01874277430636683,29.589604554949894,26156.450000000004,1915.0,10
2017-07-03,1,0.002639918197941444,29.592244473147836,26206.450000000004,1920.0,10
2017-07-04,1,0.0026356449755302533,29.594880118123367,26256.450000000004,1925.0,10
2017-07-05,1,0.0026313850842396356,29.597511503207606,26306.450000000004,1930.0,10
2017-07-06,1,0.06075665023535026,29.658268153442958,27456.450000000004,2045.0,10
2017-07-09,1,-0.022735399262255693,29.6355327541807,27006.450000000004,2000.0,10
2017-07-10,1,-0.013848386284029138,29.621684367896673,26736.450000000004,1973.0,10
2017-07-11,1,0.011411923819176523,29.633096291715848,26956.450000000004,1995.0,10
2017-07-12,0,-0.15876316635316567,29.474333125362683,26856.450000000004,1985.0,10
2017-07-13,1,-0.011340456247829117,29.462992669114854,26636.450000000004,1963.0,10
2017-07-16,0,0.5725124049128983,30.035505074027753,26956.450000000004,1995.0,10
2017-07-17,0,0.2762430098158046,30.311748083843558,27756.450000000004,2075.0,10
2017-07-18,0,0.017594145810811816,30.32934222965437,28106.450000000004,2110.0,10
2017-07-19,0,-0.07274306762084823,30.25659916203352,28106.450000000004,2110.0,10
2017-07-20,1,-0.005457892639993682,30.25114126939353,27996.450000000004,2099.0,10
2017-07-23,1,-0.008957775359182397,30.242183494034347,27816.450000000004,2081.0,10
2017-07-24,1,0.009525862558574549,30.251709356592922,28006.450000000004,2100.0,10
2017-07-25,1,0.0,30.251709356592922,28006.450000000004,2100.0,10
2017-07-26,0,0.12490838404815303,30.376617740641077,28126.450000000004,2112.0,10
2017-07-27,1,0.008938468078471913,30.38555620871955,28306.450000000004,2130.0,10
2017-07-30,1,0.033161486124033336,30.418717694843583,28976.450000000004,2197.0,10
2017-07-31,0,-0.09553149443317105,30.32318620041041,28856.450000000004,2185.0,10
2017-08-01,1,-0.006789890593289081,30.316396309817122,28716.450000000004,2171.0,10
2017-08-02,0,-0.22287976223251502,30.093516547584606,29306.450000000004,2230.0,10
2017-08-03,1,-0.01911805821211742,30.074398489372488,28906.450000000004,2190.0,10
2017-08-06,0,-0.205924651451859,29.86847383792063,28996.450000000004,2199.0,10
2017-08-07,1,-0.015922787278058965,29.85255105064257,28666.450000000004,2166.0,10
2017-08-09,1,-0.0029276343761995252,29.849623416266372,28606.450000000004,2160.0,10
2017-08-10,0,0.018139149697254504,29.867762565963627,28306.450000000004,2130.0,10
2017-08-13,0,-0.12839668819566205,29.739365877767966,28356.450000000004,2135.0,10
2017-08-15,1,-0.00984319455051999,29.729522683217446,28156.450000000004,2115.0,10
2017-08-16,1,0.038799787075681616,29.76832247029313,28936.450000000004,2193.0,10
2017-08-17,0,-0.15823338282398045,29.61008908746915,28846.450000000004,2184.0,10
2017-08-20,0,-0.2900482519101651,29.320040835558984,28606.450000000004,2160.0,10
2017-08-21,1,-0.02097846292796014,29.299062372631024,28176.450000000004,2117.0,10
2017-08-22,0,-0.05912555357677738,29.239936819054247,28306.450000000004,2130.0,10
2017-08-23,1,-0.004931473704324393,29.235005345349922,28206.450000000004,2120.0,10
2017-08-24,0,0.11940919840172871,29.354414543751652,28226.450000000004,2122.0,10
2017-08-27,1,0.008910543015846806,29.3633250867675,28406.450000000004,2140.0,10
2017-08-28,1,0.022676051109010987,29.386001137876512,28866.450000000004,2186.0,10
2017-08-30,0,0.6297363321730762,30.01573747004959,29236.450000000004,2223.0,10
2017-08-31,0,-0.23867620839834774,29.77706126165124,30206.450000000004,2320.0,10
2017-09-04,1,-0.021876297360318816,29.755184964290923,29736.450000000004,2273.0,10
2017-09-06,1,0.028441839383971657,29.783626803674895,30336.450000000004,2333.0,10
2017-09-07,1,0.02561601415682168,29.809242817831716,30886.450000000004,2388.0,10
2017-09-10,1,0.049142574313658524,29.858385392145376,31956.450000000004,2495.0,10
2017-09-11,0,-0.43844088773304024,29.419944504412335,31756.450000000004,2475.0,10
2017-09-12,1,-0.03338254695340483,29.38656195745893,31006.450000000004,2400.0,10
2017-09-13,1,-0.004557603605554401,29.382004353853375,30906.450000000004,2390.0,10
2017-09-14,1,0.006862701958528033,29.388867055811904,31056.450000000004,2405.0,10
2017-09-17,0,-0.0744067433176804,29.314460312494223,30976.450000000004,2397.0,10
2017-09-18,0,0.04191767220589427,29.356377984700117,30856.450000000004,2385.0,10
2017-09-20,1,0.003664206475519657,29.360042191175637,30936.450000000004,2393.0,10
2017-09-24,0,0.03042141866107706,29.390463609836715,30956.450000000004,2395.0,10
2017-09-25,1,0.0022833738274366817,29.39274698366415,31006.450000000004,2400.0,10
2017-09-26,1,0.009126055237651658,29.4018730389018,31206.450000000004,2420.0,10
2017-10-03,0,-0.05608829691495721,29.345784741986844,31256.450000000004,2425.0,10
2017-10-04,1,-0.004525622901255891,29.34125911908559,31156.450000000004,2415.0,10
2017-10-08,0,-0.048832154488521386,29.292426964597066,30606.450000000004,2360.0,10
2017-10-09,0,-0.03777999709096146,29.254646967506105,30566.450000000004,2356.0,10
2017-10-10,0,-0.1408350559386214,29.113811911567485,30506.450000000004,2350.0,10
2017-10-11,1,-0.01062522887089421,29.10318668269659,30276.450000000004,2327.0,10
2017-10-12,1,0.008385071141492504,29.111571753838085,30456.450000000004,2345.0,10
2017-10-15,2,0.0018241429127076288,29.11339589675079,30502.930000000004,2352.0,0
2017-10-16,1,0.0030574415303390515,29.11645333828113,30479.030000000006,2390.0,10
2017-10-17,1,0.004666346461483318,29.121119684742613,30579.030000000006,2400.0,10
2017-10-18,1,0.0,29.121119684742613,30579.030000000006,2400.0,10
2017-10-22,1,0.0,29.121119684742613,30579.030000000006,2400.0,10
2017-10-23,0,0.11999432023067638,29.24111400497329,30329.030000000006,2375.0,10
2017-10-24,1,0.010315202463983712,29.251429207437276,30549.030000000006,2397.0,10
2017-10-25,0,-0.10744781846492381,29.143981388972353,30179.030000000006,2360.0,10
2017-10-29,1,-0.007053287957461411,29.13692810101489,30029.030000000006,2345.0,10
2017-10-30,1,-0.018870289617623565,29.118057811397268,29629.030000000006,2305.0,10
2017-10-31,1,0.006219332903168335,29.124277144300436,29759.030000000006,2318.0,10
2017-11-01,1,-0.004285263868344853,29.119991880432092,29669.030000000006,2309.0,10
2017-11-02,0,-0.21701179795007602,28.902980082482017,29629.030000000006,2305.0,10
2017-11-05,0,0.10792062030863792,29.010900702790654,29279.030000000006,2270.0,10
2017-11-06,0,-0.05215385112442285,28.95874685166623,29479.030000000006,2290.0,10
2017-11-07,1,-0.004800631162239943,28.95394622050399,29379.030000000006,2280.0,10
2017-11-08,0,-0.218763601396797,28.735182619107192,29569.030000000006,2299.0,10
2017-11-09,0,0.06357418711076766,28.79875680621796,29199.030000000006,2262.0,10
2017-11-12,0,0.037395068442218106,28.836151874660178,29329.030000000006,2275.0,10
2017-11-13,1,0.0024125594525523705,28.83856443411273,29379.030000000006,2280.0,10
2017-11-14,1,0.024132947584308256,28.86269738169704,29879.030000000006,2330.0,10
2017-11-15,1,-0.01989781941211637,28.842799562284924,29459.030000000006,2288.0,10
2017-11-16,0,-0.13062190071245527,28.71217766157247,29329.030000000006,2275.0,10
2017-11-19,1,-0.009639498333694258,28.702538163238774,29129.030000000006,2255.0,10
2017-11-20,1,-0.015022812630940756,28.687515350607832,28819.030000000006,2224.0,10
2017-11-21,0,0.018542957988056198,28.70605830859589,29069.030000000006,2249.0,10
2017-11-22,0,0.24543034705737368,28.95148865565326,29079.030000000006,2250.0,10
2017-11-23,1,0.018985318528479175,28.97047397418174,29469.030000000006,2289.0,10
2017-11-26,0,-0.17189281838980092,28.79858115579194,29379.030000000006,2280.0,10
2017-11-27,0,0.11247980520533468,28.911060960997276,29109.030000000006,2253.0,10
2017-11-28,0,0.3644026372990766,29.27546359829635,29309.030000000006,2273.0,10
2017-11-29,1,0.027575221406632034,29.303038819702984,29879.030000000006,2330.0,10
2017-11-30,1,-0.0009491307186166492,29.302089688984367,29859.030000000006,2328.0,10
2017-12-04,0,0.04380426888074611,29.345893957865112,29479.030000000006,2290.0,10
2017-12-05,1,0.004804353175834244,29.350698311040947,29579.030000000006,2300.0,10
2017-12-06,1,0.01390194156768377,29.364600252608632,29869.030000000006,2329.0,10
2017-12-10,1,-0.013750214913642856,29.35085003769499,29579.030000000006,2300.0,10
2017-12-11,1,0.0,29.35085003769499,29579.030000000006,2300.0,10
2017-12-12,0,0.11455645165964326,29.46540648935463,29379.030000000006,2280.0,10
2017-12-13,1,0.009641104648960591,29.47504759400359,29579.030000000006,2300.0,10
2017-12-14,0,-0.04219286377531069,29.432854730228282,29219.030000000006,2264.0,10
2017-12-17,1,-0.0019354670368075964,29.430919263191473,29179.030000000006,2260.0,10
2017-12-18,1,0.019413221489164332,29.450332484680636,29579.030000000006,2300.0,10
2017-12-19,0,-0.22335019363583994,29.226982291044795,29549.030000000006,2297.0,10
2017-12-20,0,-0.20481047500260507,29.02217181604219,29189.030000000006,2261.0,10
2017-12-21,1,-0.014511650583099665,29.00766016545909,28889.030000000006,2231.0,10
2017-12-24,0,-0.4184703661440711,28.58918979931502,28779.030000000006,2220.0,10
2017-12-26,0,-0.48214515896906907,28.10704464034595,28129.030000000006,2155.0,10
2017-12-27,1,-0.03439326001934454,28.072651380326604,27439.030000000006,2086.0,10
2017-12-28,0,-5.748266813567548,22.324384566759058,27619.030000000006,2104.0,10
2017-12-31,1,-0.5291102907817269,21.79527427597733,18449.030000000006,1187.0,10
2018-01-01,0,0.3108348342761413,22.10610911025347,18919.030000000006,1234.0,10
2018-01-02,0,-0.29610710268458024,21.81000200756889,19179.030000000006,1260.0,10
2018-01-03,0,0.13986905970522123,21.94987106727411,18879.030000000006,1230.0,10
2018-01-04,0,0.27507904278926865,22.22495011006338,19029.030000000006,1245.0,10
2018-01-07,0,0.05898214044445407,22.28393225050783,19279.030000000006,1270.0,10
2018-01-08,0,0.09613574372811172,22.380067994235944,19319.030000000006,1274.0,10
2018-01-09,0,-0.17947721539669217,22.200590778839253,19409.030000000006,1283.0,10
2018-01-10,0,-0.24192412130740154,21.95866665753185,19229.030000000006,1265.0,10
2018-01-14,0,-0.21646274090300927,21.742203916628842,19009.030000000006,1243.0,10
2018-01-16,0,0.13723971979588234,21.879443636424725,18819.030000000006,1224.0,10
2018-01-17,0,-0.39428565784969755,21.485157978575028,18959.030000000006,1238.0,10
